CourseId,Identifier,Topic Name,Link
40353,12,linear transformation,http://dbpedia.org/resource/Linear_map
40353,12,tensor,http://dbpedia.org/resource/Tensor
40353,12,open-source,http://dbpedia.org/resource/Open-source_model
40353,12,machine translation,http://dbpedia.org/resource/Machine_translation
40353,12,Pytorch,http://dbpedia.org/resource/PyTorch
40353,12,tennis,http://dbpedia.org/resource/Tennis
40353,12,le cercle rouge,http://dbpedia.org/resource/Le_Cercle_Rouge
40353,12,cercle,http://dbpedia.org/resource/Cercles_of_Mali
40353,12,YAML,http://dbpedia.org/resource/YAML
40353,12,txt,http://dbpedia.org/resource/Text_file
40353,12,.pt,http://dbpedia.org/resource/.pt
40353,12,Google Translate,http://dbpedia.org/resource/Google_Translate
40353,12,library,http://dbpedia.org/resource/Library
40353,12,API,http://dbpedia.org/resource/Application_programming_interface
